Name,total_timelines,total_keys,revisions
Central_Suburban_League,0,9,0
Rugby_Super_League_(United_States),2,11,26
Billabong_Pro_Teahupoo,1,9,5
Southern_Hockey_League_(1973%E2%80%931977),0,10,0
Southern_Hockey_League_(1995%E2%80%9396),1,8,0
Midwest_Division_(NBA),0,7,0
North_Suburban_Conference_(Illinois),0,9,0
Western_International_League,0,37,0
Presidents_Cup_(box_lacrosse),1,8,24
AFL_Hunter_Central_Coast,0,25,0
Broken_Hill_Football_League,0,44,0
Central_West_Australian_Football_League,0,44,0
AFL_North_Coast,1,44,17
Hume_Football_Netball_League,0,13,0
Northern_Riverina_Football_League,1,44,716
New_England_League,0,24,0
Darkzone,0,7,0
Kre%C5%A1imir_%C4%86osi%C4%87_Cup,0,15,0
Adelaide_Footy_League,1,38,36
International_Fight_League,2,11,161
Kvalserien,1,9,8
Sanix_World_Rugby_Youth_Invitational_Tournament,0,11,0
Continental_Elite_Hockey_League,1,20,18
Telus_Cup,3,18,29
Tougeki_%E2%80%93_Super_Battle_Opera,1,38,0
PONY_Baseball_and_Softball,1,22,41
New_York_Collegiate_Baseball_League,0,8,0
Divisi%C3%B3n_de_Honor_de_B%C3%A9isbol,1,16,0
Epson_Tour,2,13,30
Ovens_%26_Murray_Football_Netball_League,1,44,0
Coastal_Plain_League,1,11,48
Alabama_Community_College_Conference,0,6,0
Georgia%E2%80%93Florida_League,0,12,0
X-League_(Japan),0,18,0
Piedmont_League,0,12,0
National_Wheelchair_Basketball_Association,0,10,0
EHF_Champions_League,2,13,103
Speedway_Grand_Prix,2,15,6
49th_Parallel_Cup,1,26,35
Canadian_Professional_Soccer_League_(1983),0,19,0
Greater_Buckeye_Conference,0,11,0
Euro_Cup_(AFL),2,19,34
World_U-17_Hockey_Challenge,1,12,9
Drake_Relays,0,8,0
IIHF_World_Junior_Championship,1,9,44
North_America_4,4,9,64
FINA_Water_Polo_World_League,1,11,56
Mississippi_Valley_Conference_(Iowa),0,7,0
American_Football_Ireland,1,15,18
PGA_Tour_China,2,25,58
Czechoslovak_First_Ice_Hockey_League,0,9,0
Southern_Football_League_(South_Australia),2,21,52
Central_Connecticut_Conference,0,7,0
Emerald_Coast_Classic,1,13,37
Saint_Paul_City_Conference,0,12,0
World_Rugby_Nations_Cup,3,8,36
South_Coast_League,3,11,138
NAIA_Women%27s_Gymnastics_Championships,0,9,0
National_Pro_Fastpitch,1,43,24
Safari_Sevens,2,29,9
IIHF_World_U18_Championship,1,9,26
NCAA_Division_I_baseball_tournament,2,23,151
Middle_Atlantic_League,0,37,0
Interstate_League,0,24,0
Central_Professional_Hockey_League,0,12,0
Northwest_Athletic_Conference,0,15,0
Eastern_Wrestling_League,1,12,15
NCAA_Division_I_softball_tournament,1,12,10
Goulburn_Valley_Football_Netball_League,2,28,24
Missouri_State_League,0,37,0
Kansas-Oklahoma-Missouri_League,0,37,0
Northeast_Arkansas_League,0,37,0
Arkansas_State_League,0,37,0
Sultan_Azlan_Shah_Cup,3,15,53
Illinois%E2%80%93Missouri_League,0,37,0
Central_Association,0,37,0
Mississippi%E2%80%93Ohio_Valley_League,0,37,0
Western_States_Hockey_League,1,9,24
International_Gay_Rodeo_Association,0,8,0
Missouri_Valley_League,0,37,0
New_York%E2%80%93Pennsylvania_League_(1923%E2%80%931937),0,12,0
Calgary_Junior_Hockey_League,1,18,10
Northern_Athletics_Collegiate_Conference,2,17,36
WSE_Champions_League,1,12,36
Roller_Hockey_World_Cup,1,10,25
Hawaii_Winter_Baseball,1,12,19
FIBA_Women%27s_Basketball_World_Cup,1,11,0
Claxton_Shield,3,15,12
Vodacom_Cup,1,14,14
Canada_West_Universities_Athletic_Association,0,12,0
R%C3%A9seau_du_sport_%C3%A9tudiant_du_Qu%C3%A9bec,0,11,0
Nacional_de_Clubes,2,44,7
PBA_Fiesta_Conference,1,7,6
Alabama%E2%80%93Florida_League,0,37,0
Crossroads_League,0,15,0
PBA_Commissioner%27s_Cup,2,8,0
PBA_Philippine_Cup,2,8,39
PBA_Governors%27_Cup,2,8,0
PBA_Reinforced_Conference,0,7,0
Campeonato_Brasileiro_de_Rugby,0,19,0
Great_Lakes_Football_Conference,2,13,27
African_Men%27s_Handball_Championship,1,17,0
Mississippi_Athletic_Conference,0,8,0
Pro_D2,2,15,32
Turkish_Basketball_Federation,0,17,0
Mid-State_Athletic_Conference,0,10,0
Atlantic_Collegiate_Baseball_League,1,11,6
Southern_Intercollegiate_Athletic_Association,0,8,0
Speedway_World_Cup,2,25,27
Athletics_World_Cup,1,8,70
United_East_Conference,1,17,5
World_Matchplay_(darts),3,11,123
Western_Wrestling_Conference,2,12,35
Southern_Amateur_Football_League,0,8,0
United_Basketball_League,2,12,16
Central_Illinois_Collegiate_League,1,11,17
"Northern_League_(baseball,_1902%E2%80%9371)",0,14,0
World_Indoor_Football_League_(2007),1,13,57
Chicagoland_Collegiate_Athletic_Conference,1,14,10
American_Mideast_Conference,1,15,24
All_American_Football_League,2,11,117
Wolverine%E2%80%93Hoosier_Athletic_Conference,0,15,0
Inter-American_League,0,24,0
Northwest_Conference_(OHSAA),0,11,0
Green_Meadows_Conference,0,11,0
Western_Buckeye_League,0,11,0
UCA_Division_I-A_College_National_Championship,1,5,33
American_Lacrosse_Conference,1,13,20
Great_Western_Lacrosse_League,0,2,0
Pacific_Coast_Softball_Conference,4,18,43
ECAC_Lacrosse_League,1,17,27
FIBA_Asia_Cup,0,17,0
World_Sauna_Championships,1,8,101
African_Championships_in_Athletics,1,6,17
International_Professional_Hockey_League,0,9,0
World_League_eSport_Bundesliga,1,38,9
Cuban_National_Series,4,10,77
Mexican_League,2,23,103
Fairfield_County_Interscholastic_Athletic_Conference,0,6,0
Big_State_League,0,37,0
Nova_Scotia_Senior_Baseball_League,0,10,0
AfroBasket,1,16,76
FIBA_AmeriCup,1,17,36
FIBA_Oceania_Championship,1,25,18
Mortlock_Football_League,0,13,0
William_Jones_Cup,1,24,27
Women%27s_FIH_Hockey_World_Cup,1,17,0
Touch_Football_World_Cup,2,15,6
France_Sevens,2,9,42
Singapore_Sevens,1,12,5
South_Africa_Sevens,1,12,6
USA_Sevens,2,13,13
Pioneer_Conference_(Ohio),0,13,0
Northeast_Ohio_Conference,3,13,49
East_Coast_Conference_(Division_I),0,8,0
EuroHockey_Club_Champions_Cup,1,35,6
Pennsylvania%E2%80%93Ohio%E2%80%93Maryland_League,0,18,0
Men%27s_Collegiate_Lacrosse_Association,2,11,0
Professional_Bull_Riders,0,10,0
Israel_Baseball_League,1,11,279
World_Cup_of_Pool,2,12,61
King_of_the_Road_(skateboarding),0,39,0
Eastern_Indoor_Soccer_League,0,6,0
Red_Bull_X-Fighters,1,35,58
National_Soccer_League_(indoor),0,9,0
Landmark_Conference,2,16,5
Pan_American_Men%27s_Handball_Championship,1,17,0
Oceania_Handball_Nations_Cup,1,17,2
West_Suburban_Conference,0,11,0
Men%27s_U21_African_Volleyball_Championship,1,18,0
McDonald%27s_Championship,0,9,0
Queensland_Premier_Rugby,2,28,49
World_Athletics_Combined_Events_Tour,1,6,12
Russian_Rugby_Championship,0,21,0
Middle_Atlantic_Intercollegiate_Sailing_Association,0,6,0
UK_Open,1,11,16
World_Grand_Prix_(darts),1,10,17
Premier_League_Darts,2,10,39
PDC_World_Darts_Championship,4,12,318
BDO_World_Darts_Championship,2,12,147
Inter-Collegiate_Sailing_Association_National_Championships,0,10,0
World_Darts_Trophy,1,11,12
Asian_Club_League_Handball_Championship,1,16,36
Swiss_1._Liga_(ice_hockey),0,15,0
EHF_Cup_Winners%27_Cup,0,7,0
EHF_European_Cup,2,13,52
Women%27s_EHF_European_Cup,2,24,0
EHF_European_League,2,13,95
Women%27s_EHF_European_League,2,24,0
Women%27s_EHF_Cup_Winners%27_Cup,1,24,0
Women%27s_EHF_Champions_League,2,28,0
World_Masters_(darts),1,10,36
International_Darts_League,1,11,25
World_Polo_Championship,1,7,42
National_Capital_Region_Athletic_Association,0,10,0
Portuguese_Handball_Super_Cup,0,9,0
Portuguese_Handball_Second_Division,2,15,26
Andebol_1,1,17,109
Portuguese_Roller_Hockey_First_Division,1,20,60
FIVB_Volleyball_Men%27s_U21_World_Championship,1,11,0
FIVB_Volleyball_Women%27s_U21_World_Championship,1,10,0
FIBA_EuroCup_Challenge,2,24,81
Continental_Baseball_League,2,10,100
World_Athletics_Race_Walking_Tour,0,6,0
IAAF_World_Cross_Challenge,0,5,0
Inter-Academic_League,0,6,0
Welsh_Australian_Rules_Football_League,1,12,3
News_of_the_World_Darts_Championship,0,9,0
PARA_Pan_American_Championship,0,7,0
IAAF_Grand_Prix_Final,0,9,0
Portuguese_Volleyball_First_Division,1,16,7
Portuguese_Volleyball_Cup,0,15,0
Portuguese_Women%27s_Volleyball_Cup,0,29,0
First_Division_Women%27s_Volleyball_League_(Portugal),0,31,0
3x3_Pro_Basketball_League,2,19,0
Didi_10,1,23,8
Women%27s_CEV_Cup,2,35,0
CEV_Champions_League,1,24,45
CEV_Women%27s_Champions_League,1,20,0
CEV_Challenge_Cup,2,20,38
CEV_Women%27s_Challenge_Cup,2,20,0
Vaahteraliiga,0,10,0
FIBA_Saporta_Cup,0,24,0
WDF_World_Cup,1,7,5
Burney_Cup,1,10,21
Eastern_League_(Japanese_baseball),0,11,0
Shikoku_Island_League_Plus,1,7,0
WHA_Junior_Hockey_League,3,21,100
Murray_Football_Netball_League,1,25,21
Capital_Area_Activities_Conference,0,17,0
National_Colored_Base_Ball_League,0,5,0
American_Midwest_Conference,1,18,18
Ulster_Schoolgirls%27_Senior_Cup_(field_hockey),0,10,0
Midlands_Collegiate_Athletic_Conference,1,19,21
Red_River_Athletic_Conference,0,17,0
Sooner_Athletic_Conference,0,12,0
Sunrise_Athletic_Conference,1,15,50
V.League_(Japan),3,23,61
Evangeline_Baseball_League,0,12,0
National_Basketball_Conference,1,6,15
United_Regional_Basketball_League,1,9,0
Provincial_League,1,7,20
Enterprise_Football_League,2,7,29
UAAP_Softball_Championship,1,7,0
Victory_Shield,0,16,0
World_Professional_Basketball_Tournament,0,5,0
Women%27s_Roller_Hockey_World_Cup,1,9,0
Robotix_(competition),0,17,0
World_Junior_A_Challenge,2,12,70
Goldfields_Football_League,0,15,0
Cloverbelt_Conference,0,6,0
Riddell_District_Football_Netball_League,1,44,4
Northern_Wrestling_Association,1,10,2
Mindanao_Visayas_Basketball_Association,2,7,36
Pilgrim_Lacrosse_League,0,11,0
Ultimate_Indoor_Football_League,4,32,277
Northern_Illinois_Conference_(athletic_conference),0,7,0
FIVB_Volleyball_Boys%27_U19_World_Championship,1,9,0
Intercontinental_Cup_(baseball),2,9,13
Russian_Bandy_Super_League,2,13,40
Women%27s_Six_Nations_Championship,1,11,0
Montserrat_Championship,0,8,0
American_Lacrosse_League_(1988),0,6,0
Scottish_Basketball_Championship_Men,0,13,0
International_Rules_Series,1,21,50
Baseball_Victoria,0,44,0
Asian_Baseball_Championship,1,10,12
Campionato_Nazionale_Primavera,2,16,39
Highschool_Football_League,2,6,53
Liga_de_B%C3%A9isbol_Profesional_Roberto_Clemente,3,28,0
Jack_Pine_Conference,1,15,7
Eastern_Carolina_League,0,37,0
Florida_International_League,0,10,0
Chicago_Catholic_League,0,6,0
Virginia_League,0,37,0
Manila_Industrial_and_Commercial_Athletic_Association,0,5,0
Coastal_Plain_League_(Class_D),0,37,0
Ohio_Valley_Athletic_Conference,0,13,0
Sydney_Women%27s_AFL,1,34,0
West_Australian_Women%27s_Football_League,1,14,0
South_Australian_Women%27s_Football_League,1,35,0
Colonial_States_Athletic_Conference,1,17,16
IHF_Beach_Handball_World_Championships,1,12,55
Japan_Handball_League,0,9,0
FIVB_Volleyball_Girls%27_U19_World_Championship,1,9,0
Mirza_Deliba%C5%A1i%C4%87_Cup,0,15,0
FIRST_Tech_Challenge,2,21,6
ESPN_Events_Invitational,1,6,12
Conference_Indiana,0,6,0
Liga_Na%C8%9Bional%C4%83_de_Rugby,2,17,0
St_Helens_%26_District_Football_Combination,1,6,0
AFL_Women%27s_National_Championship,1,36,0
Eliteserien_(ice_hockey),3,27,46
Southwestern_Youth_Association,0,2,0
United_Football_League_(1961%E2%80%931964),0,12,0
Atlantic_Coast_Football_League,0,9,0
NBL_Finals,1,12,16
Men%27s_Irish_Senior_Cup_(field_hockey),0,5,0
Midwest_Cities_Lacrosse_Conference,1,10,2
AFL_Queensland_Women%27s_League,0,16,0
Allsvenskan_and_Elitserien_(bandy),1,7,21
Texas_Winter_League,1,9,2
Coupe_Dodge,0,5,0
United_States_Chess_League,2,42,15
WSF_World_Team_Squash_Championships,0,18,0
North_Peace_Hockey_League,4,31,31
Australian_Sevens,3,13,22
National_Basketball_League_(England),1,13,9
Scenic_West_Athletic_Conference,0,11,0
Scotland_Sevens,3,15,28
Pocket_Athletic_Conference,2,7,47
Big_Eight_Conference_(IHSAA),1,8,9
Southern_Indiana_Athletic_Conference,1,7,30
Western_Football_Conference_(United_States),0,5,0
Blue_Chip_Conference,0,5,0
Tasmanian_soccer_championship,0,4,0
New_South_Wales_Major_League,0,24,0
Australian_National_Broomball_Championships,1,13,28
All-American_Association,0,12,0
Croatian_Ice_Hockey_League,1,25,8
Jersey_Flegg_Cup,1,23,25
USA_Cycling_National_Racing_Calendar,0,6,0
Southern_Extreme_Bull_Riding_Association,0,8,0
EuroLeague_Women,1,13,82
EuroCup_Women,1,12,14
Ronchetti_Cup,0,13,0
Southwest_Prairie_Conference,0,6,0
Metro_Suburban_Conference,1,7,1
North_West_Junior_Hockey_League,0,18,0
Northern_Collegiate_Hockey_Association,1,18,9
McCullough_Cup,1,9,6
Classic_8_Conference,0,16,0
Minnesota_Hockey,0,11,0
World_Series_of_Video_Games,0,38,0
America_East_Hockey_League,2,13,19
Eastern_Hockey_League_(2013%E2%80%93),1,9,0
Professional_Inline_Hockey_Association,2,18,6
American_Professional_Football_League,1,13,40
Northwestern_League,0,13,0
Spring_Cup,0,5,0
WPA_World_Nine-ball_Championship,1,13,15
Arizona%E2%80%93Texas_League,0,37,0
Tri-Metro_Conference_(Minnesota),0,11,0
Interscholastic_Hockey_League,0,7,0
Irish_Intermediate_Cup,3,9,30
East_Division_(AFL),0,9,0
NFL_Global_Junior_Championship,1,5,37
Yorke_Peninsula_Football_League,1,44,13
Great_Southern_Football_League_(South_Australia),0,25,0
Elite_League_(speedway),1,41,5
Adelaide_Plains_Football_League,1,44,4
Premier_League_(speedway),1,40,6
Barossa_Light_%26_Gawler_Football_Association,0,24,0
Canadian_Major_Indoor_Soccer_League,3,12,111
Eastern_Eyre_Football_League,0,44,0
Western_Eyre_Football_League,3,15,8
Great_Flinders_Football_League,2,16,23
Kangaroo_Island_Football_League,0,36,0
Port_Lincoln_Football_League,0,24,0
Spencer_Gulf_Football_League,1,44,11
Western_Border_Football_League,1,31,19
Sun_Conference,2,16,27
Whyalla_Football_League,1,44,11
Conference_League_(speedway),2,21,10
Western_League_(Japanese_baseball),0,16,0
Colored_Hockey_League,0,26,0
Taiwan_Major_League,0,9,0
BC_Junior_A_Lacrosse_League,0,8,0
Women%27s_Softball_World_Cup,1,10,0
Korean_Series,1,10,8
Swedish_Golf_Tour,1,27,4
British_Columbia_Intercollegiate_Hockey_League,2,12,7
Pacific_Division_(AFL),0,7,0
West_Division_(AFL),0,7,0
Gridiron_NSW,4,61,73
ACT_Gridiron,1,19,27
Gridiron_Queensland,0,13,0
South_Australian_Gridiron_Association,0,13,0
Swedish_Swimming_Championships,1,4,18
OK_Liga,2,15,51
FIBA_EuroChallenge,4,28,186
Sunshine_Coast_Cricket_Association,3,19,8
AMA_Supersport_Championship,1,8,6
Metropolitan_Interscholastic_Conference,0,6,0
Badminton_Asia_Championships,1,9,46
List_of_Super_Y_League_clubs,0,4,0
Royal_Rumble_match,2,12,200
WSE_Continental_Cup,0,10,0
List_of_Davis_Cup_champions,3,11,65
Billabong_Pipeline_Masters,1,9,33
Hawaiian_Pro,0,9,0
Rip_Curl_Pro,2,9,44
Super_Prestige_Pernod,0,13,0
GFSN_National_League,0,5,0
Federaci%C3%B3n_de_B%C3%A9isbol_Aficionado_de_Puerto_Rico,1,9,0
Pioneer_Collegiate_Lacrosse_League,1,14,8
ICE_Hockey_League,2,18,117
Ontario_Professional_Hockey_League,0,9,0
Ladies_Asian_Golf_Tour,1,30,14
Bj_league,3,21,45
Challenge_Desgrange-Colombo,0,13,0
Prairie_Gold_Lacrosse_League,1,10,7
Handbollsligan,1,16,7
Elitserien_(speedway),1,9,12
South_Egyptian_Conference,0,6,0
Perth_Football_League,3,29,44
Men%27s_EuroHockey_Championship,2,17,0
ANZ_Championship,5,20,190
Danish_League_Cup,2,6,0
Central_States_Collegiate_Hockey_League,0,15,0
East_Central_Ohio_League,3,10,38
Division_1_(bandy),0,6,0
Allsvenskan_(bandy),3,9,13
Elitserien_(bandy),2,17,44
Campionato_Primavera_3,0,11,0
North_Star_Conference,0,10,0
Atlantic_League_(1896%E2%80%931900),0,14,0
Indonesian_League_(badminton),1,31,5
Premier_Basketball_League,5,19,245
LEN_Euro_Cup,1,20,11
FIBA_Under-21_World_Championship,1,24,0
American_Football_Bond_Nederland,0,10,0
Divisi%C3%B3n_de_Honor_de_Rugby,1,23,0
Eastern_Basketball_Alliance,1,12,68
Montenegrin_Men%27s_Handball_First_League,2,13,0
Masterminds_(quiz_bowl),2,9,14
Iowa_State_League,0,37,0
East_Bay_Athletic_League,0,11,0
Saskatchewan_Male_U18_AAA_Hockey_League,0,16,0
Basket_Liga_Kobiet,0,20,0
Belgian_Hockey_League,2,26,9
Indian_Cricket_League,3,9,1218
Festival_Cup,0,7,0
Stanley_Cup_playoffs,1,12,32
Montenegrin_Second_League_of_Men%27s_Handball,2,9,0
Arizona_Winter_League,2,10,23
Netball_Superleague,2,15,37
Gulf_Coast_Athletic_Conference,1,14,18
River_States_Conference,2,18,20
Greater_Metro_Conference,0,7,0
European_Football_League,1,12,11
Beighton_Cup,0,17,0
All-America_Football_Conference_playoffs,0,10,0
Caledonia_Regional_League,0,11,0
West_Regional_League_(rugby_union),0,9,0
Hlinka_Gretzky_Cup,1,12,23
Yankee_Small_College_Conference,1,12,0
New_York_State_League,1,9,0
New_York_State_League_(1885%E2%80%931917),0,37,0
Summer_Pro_League,1,21,6
Northern_California_Athletic_Conference,2,14,17
Swedish_Short_Course_Swimming_Championships,1,4,0
Australian_National_Water_Polo_League,0,38,0
NBL1_West,2,18,33
Mornington_Peninsula_Nepean_Football_League,1,44,37
Gordon_Head_Baseball_Association,0,8,0
Rocky_Mountain_League,0,37,0
San_Joaquin_Valley_League,0,37,0
Sooner_State_League,0,37,0
Sophomore_League,0,37,0
Southwestern_League,0,37,0
Sunset_League,0,37,0
Southwest_International_League,0,12,0
Polish_American_Football_League,1,29,0
Greek_Basketball_Cup,1,20,26
Montenegrin_First_League_of_Women%27s_Handball,3,28,0
National_Golf_Foundation,0,19,0
West_Central_Lacrosse_League,1,7,10
British_Columbia_Premier_Baseball_League,0,9,0
UK_Athletics_Championships,0,5,0
British_Athletics_Championships,1,5,7
European_Bowling_Tour,3,12,32
Montenegrin_Men%27s_Handball_Cup,2,9,0
Montenegrin_Women%27s_Handball_Cup,1,16,0
Croatian_1A_Volleyball_League,0,20,0
Scottish_Premier_Hockey_League,1,8,6
Tallangatta_%26_District_Football_League,2,44,0
Championship_Gaming_Series,2,17,299
Champions_Hockey_League_(2008%E2%80%9309),2,26,0
FIBA_Under-19_Basketball_World_Cup,2,20,50
Elitserien_(baseball),1,18,17
Greek_Women%27s_Handball_Championship,0,23,0
United_Football_League_(2009%E2%80%932012),4,17,0
Vancouver_Dodgeball_League,0,8,0
Gippsland_League,0,11,0
American_Football_League_(1926),0,13,0
Firefighter%27s_Combat_Challenge,0,4,0
Mid_Gippsland_Football_League,0,10,0
FIBA_Women%27s_Asia_Cup,1,12,0
Korean_Tour,1,25,3
Suburban_Christian_Conference,1,7,6
National_Touch_League,0,8,0
